EnsemblID;Name;Sequence;Comments;Phenotype;Chromosome;GeneSymbol;IsInheritanceKnown
ENSG00000181019;NAD(P)H dehydrogenase, quinone 1 (diaphorase-4);NotRelevant;;{Benzene toxicity, susceptibility to} (3){Leukemia, post-chemotherapy, susceptibility to} (3);chr16;NQO1, DIA4, NMOR1;False
ENSG00000090861;Alanyl-tRNA synthetase;NotRelevant;;Charcot-Marie-Tooth disease, axonal, type 2N, 613287 (3), Autosomal dominantEpileptic encephalopathy, early infantile, 29, 616339 (3);chr16;AARS, CMT2N, EIEE29;True
ENSG00000103051;Component of oligomeric golgi complex 4;NotRelevant;;Congenital disorder of glycosylation, type IIj, 613489 (3), Autosomal recessiveSaul-Wilson syndrome, 618150 (3);chr16;COG4, COD1, CDG2J, SWILS;True
ENSG00000103043;Vac14, S. cerevisiae, homolog of;NotRelevant;;Striatonigral degeneration, childhood-onset, 617054 (3), Autosomal recessiveStriatonigral degeneration, childhood-onset, 617054 (3);chr16;VAC14, TAX1BP2, TRX, SNDC;True
ENSG00000157423;Hydin, mouse, homolog of;NotRelevant;duplicated copy on 1q21.1;Ciliary dyskinesia, primary, 5, 608647 (3), Autosomal recessiveCiliary dyskinesia, primary, 5, 608647 (3);chr16;HYDIN, HYDIN1, CILD5;True
ENSG00000198650;Tyrosine aminotransferase, soluble;NotRelevant;;Tyrosinemia, type II, 276600 (3), Autosomal recessiveTyrosinemia, type II, 276600 (3);chr16;TAT;True
ENSG00000102967;Dihydroorotate dehydrogenase;NotRelevant;;Miller syndrome, 263750 (3), Autosomal recessiveMiller syndrome, 263750 (3);chr16;DHODH, URA1, POADS;True
ENSG00000257017;Haptoglobin;NotRelevant;just distal to fra16q22.1;[Anhaptoglobinemia], 614081 (3)[Hypohaptoglobinemia], 614081 (3);chr16;HP;False
ENSG00000261701;Haptoglobin-related locus;NotRelevant;2.2kb 3' to HP; multiple tandem genes in blacks;chr16;HPR;False
ENSG00000140829;DEAH (Asp-Glu-Ala-His) box polypeptide 38 (PRP6, S. cerevisiae, homolog of);NotRelevant;;Retinitis pigmentosa 84, 618220 (3), Autosomal recessiveRetinitis pigmentosa 84, 618220 (3);chr16;DHX38, DDX38, PRP16, RP84;True
ENSG00000118557;Polyamine-modulated factor 1-binding protein 1;NotRelevant;;Spermatogenic failure 31, 618112 (3), Autosomal recessiveSpermatogenic failure 31, 618112 (3);chr16;PMFBP1, STAP, SPGF31;True
ENSG00000140836;Zinc finger homeobox 3;NotRelevant;;{Prostate cancer, susceptibility to, somatic}, 176807 (3){Prostate cancer, susceptibility to, somatic}, 176807 (3);chr16;ZFHX3, ATBF1;False
ENSG00000168411;RING finger and WD repeat domains-containing protein 3;NotRelevant;mutation identified in 1 FANCW patient;?Fanconi anemia, complementation group W, 617784 (3), Autosomal recessive?Fanconi anemia, complementation group W, 617784 (3);chr16;RFWD3, FANCW;True
ENSG00000103089;Fatty acid 2-hydroxylase;NotRelevant;;Spastic paraplegia 35, autosomal recessive, 612319 (3), Autosomal recessiveSpastic paraplegia 35, autosomal recessive, 612319 (3);chr16;FA2H, FAAH, FAXDC1, FAH1, SCS7, SPG35;True
ENSG00000183196;Carbohydrate sulfotransferase-6 (GlcNAc-6-sulfotransferase, corneal);NotRelevant;;Macular corneal dystrophy, 217800 (3), Autosomal recessiveMacular corneal dystrophy, 217800 (3);chr16;CHST6, MCDC1;True
ENSG00000205084;Transmembrane protein 231;NotRelevant;;Joubert syndrome 20, 614970 (3), Autosomal recessiveMeckel syndrome 11, 615397 (3);chr16;TMEM231, JBTS20, MKS11;True
ENSG00000065427;Lysyl-tRNA synthetase;NotRelevant;mutation identified in 1 CMTRIB patient;?Charcot-Marie-Tooth disease, recessive intermediate, B, 613641 (3), Autosomal recessiveDeafness, autosomal recessive 89, 613916 (3);chr16;KARS, CMTRIB, DFNB89;True
ENSG00000140873;A disintegrin-like and metalloproteinase with thrombospondin type 1 motif, 18;NotRelevant;;Microcornea, myopic chorioretinal atrophy, and telecanthus, 615458 (3), Autosomal recessiveMicrocornea, myopic chorioretinal atrophy, and telecanthus, 615458 (3);chr16;ADAMTS18, MMCAT;True
ENSG00000186153;WW domain-containing oxidoreductase;NotRelevant;;Epileptic encephalopathy, early infantile, 28, 616211 (3), Autosomal recessiveSpinocerebellar ataxia, autosomal recessive 12, 614322 (3);chr16;WWOX, FOR, SCAR12, EIEE28;True
ENSG00000178573;v-Maf avian musculoaponeurotic fibrosarcoma oncogene homolog;NotRelevant;;Ayme-Gripp syndrome, 601088 (3), Autosomal dominantCataract 21, multiple types, 610202 (3);chr16;MAF, CCA4, CTRCT21, AYGRP;True
ENSG00000140905;Glycine cleavage system H protein;NotRelevant;mutation identified in 1 NKH patient;?Glycine encephalopathy, 605899 (3), Autosomal recessive?Glycine encephalopathy, 605899 (3);chr16;GCSH, NKH;True
ENSG00000135697;Beta-carotene oxygenase 1;NotRelevant;mutation identified in 1 HCVAD patient;?Hypercarotenemia and vitamin A deficiency, autosomal dominant, 115300 (3), Autosomal dominant?Hypercarotenemia and vitamin A deficiency, autosomal dominant, 115300 (3);chr16;BCO1, BCMO1, BCDO;True
ENSG00000261609;Gigaxonin;NotRelevant;;Giant axonal neuropathy-1, 256850 (3), Autosomal recessiveGiant axonal neuropathy-1, 256850 (3);chr16;GAN, GAN1;True
ENSG00000197943;Phospholipase C, gamma 2;NotRelevant;;Autoinflammation, antibody deficiency, and immune dysregulation syndrome, 614878 (3), Autosomal dominantFamilial cold autoinflammatory syndrome 3, 614468 (3);chr16;PLCG2, FCAS3, APLAID;True
ENSG00000103150;Malonyl-CoA decarboxylase;NotRelevant;;Malonyl-CoA decarboxylase deficiency, 248360 (3), Autosomal recessiveMalonyl-CoA decarboxylase deficiency, 248360 (3);chr16;MLYCD, MCD;True
ENSG00000166558;Solute carrier family 38 (amino acid transporter), member 8;NotRelevant;;Foveal hypoplasia 2, with or without optic nerve misrouting and/or anterior segment dysgenesis, 609218 (3), Autosomal recessiveFoveal hypoplasia 2, with or without optic nerve misrouting and/or anterior segment dysgenesis, 609218 (3);chr16;SLC38A8, FVH2;True
ENSG00000154099;Dynein, axonemal, assembly factor 1;NotRelevant;;Ciliary dyskinesia, primary, 13, 613193 (3), Autosomal recessiveCiliary dyskinesia, primary, 13, 613193 (3);chr16;DNAAF1, LRRC50, ODA7, CILD13;True
ENSG00000140968;Interferon regulatory factor 8;NotRelevant;;Immunodeficiency 32A, mycobacteriosis, autosomal dominant, 614893 (3), Autosomal dominantImmunodeficiency 32B, monocyte and dendritic cell deficiency, autosomal recessive, 226990 (3);chr16;IRF8, ICSBP1, IMD32A, IMD32B;True
ENSG00000103241;Forkhead box F1;NotRelevant;;Alveolar capillary dysplasia with misalignment of pulmonary veins, 265380 (3), Autosomal dominantAlveolar capillary dysplasia with misalignment of pulmonary veins, 265380 (3);chr16;FOXF1, FKHL5, ACDMPV;True
ENSG00000176692;Forkhead box C2;NotRelevant;;Lymphedema-distichiasis syndrome, 153400 (3), Autosomal dominantLymphedema-distichiasis syndrome, 153400 (3);chr16;FOXC2, FKHL14, MFH1;True
ENSG00000103264;F-box only protein 31;NotRelevant;mutation identified in 1 MRT45 family;?Mental retardation, autosomal recessive 45, 615979 (3), Autosomal recessive?Mental retardation, autosomal recessive 45, 615979 (3);chr16;FBXO31, FBX31, FBXO14, FBX14, MRT45;True
ENSG00000154118;Junctophilin 3;NotRelevant;mutation identified in 1 HDL2 family;Huntington disease-like 2, 606438 (3), Autosomal dominantHuntington disease-like 2, 606438 (3);chr16;JPH3, JP3, HDL2;True
ENSG00000174990;Carbonic anhydrase VA (mitochondrial);NotRelevant;pseudogene on 16p;Hyperammonemia due to carbonic anhydrase VA deficiency, 615751 (3), Autosomal recessiveHyperammonemia due to carbonic anhydrase VA deficiency, 615751 (3);chr16;CA5A, CA5AD;True
ENSG00000225614;Zinc finger protein 469;NotRelevant;;Brittle cornea syndrome 1, 229200 (3), Autosomal recessiveBrittle cornea syndrome 1, 229200 (3);chr16;ZNF469, KIAA1858, BCS1;True
ENSG00000051523;Cytochrome b-245, alpha polypeptide;NotRelevant;;Chronic granulomatous disease, autosomal, due to deficiency of CYBA, 233690 (3), Autosomal recessiveChronic granulomatous disease, autosomal, due to deficiency of CYBA, 233690 (3);chr16;CYBA;True
ENSG00000167508;Mevalonate pyrophosphate decarboxylase;NotRelevant;;Porokeratosis 7, multiple types, 614714 (3), Autosomal dominantPorokeratosis 7, multiple types, 614714 (3);chr16;MVD, MPD, POROK7;True
ENSG00000174177;Cytosolic thiouridylase, subunit 2;NotRelevant;;Microcephaly, facial dysmorphism, renal agenesis, and ambiguous genitalia syndrome, 618142 (3), Autosomal recessiveMicrocephaly, facial dysmorphism, renal agenesis, and ambiguous genitalia syndrome, 618142 (3);chr16;CTU2, C16orf84, NCS2, MFRG;True
ENSG00000103335;PIEZO1 ion channel;NotRelevant;;Dehydrated hereditary stomatocytosis with or without pseudohyperkalemia and/or perinatal edema, 194380 (3), Autosomal dominantLymphatic malformation 6, 616843 (3);chr16;PIEZO1, FAM38A, MIB, DHS, LMPHM6;True
ENSG00000167513;Chromatin licensing and DNA replication factor 1;NotRelevant;;Meier-Gorlin syndrome 4, 613804 (3), Autosomal recessiveMeier-Gorlin syndrome 4, 613804 (3);chr16;CDT1;True
ENSG00000198931;Adenine phosphoribosyltransferase;NotRelevant;telomeric to GALNS, transcribed in same cen-tel direction;Adenine phosphoribosyltransferase deficiency, 614723 (3), Autosomal recessiveAdenine phosphoribosyltransferase deficiency, 614723 (3);chr16;APRT, APRTD;True
ENSG00000141012;Galactosamine (N-acetyl)-6-sulfate sulfatase;NotRelevant;centromeric to APRT;Mucopolysaccharidosis IVA, 253000 (3), Autosomal recessiveMucopolysaccharidosis IVA, 253000 (3);chr16;GALNS, MPS4A;True
ENSG00000176715;Acyl-CoA synthetase family member 3;NotRelevant;;Combined malonic and methylmalonic aciduria, 614265 (3)Combined malonic and methylmalonic aciduria, 614265 (3);chr16;ACSF3;False
ENSG00000129910;Cadherin-15, M-cadherin (myotubule);NotRelevant;tightly linked to Aprt in mouse;Mental retardation, autosomal dominant 3, 612580 (3)Mental retardation, autosomal dominant 3, 612580 (3);chr16;CDH15, CDH14, CDH3, MRD3;True
ENSG00000167522;Ankyrin repeat domain-containing protein 11;NotRelevant;;KBG syndrome, 148050 (3), Autosomal dominantKBG syndrome, 148050 (3);chr16;ANKRD11, ANCO1, KBGS;True
ENSG00000197912;Paraplegin;NotRelevant;;Spastic paraplegia 7, autosomal recessive, 607259 (3), Autosomal recessive, Autosomal dominantSpastic paraplegia 7, autosomal recessive, 607259 (3);chr16;PGN, SPG7, CMAR, CAR;True
ENSG00000131165;CHMP family, member 1A;NotRelevant;;Pontocerebellar hypoplasia, type 8, 614961 (3), Autosomal recessivePontocerebellar hypoplasia, type 8, 614961 (3);chr16;CHMP1A, PCOLN3, PRSM1, PCH8;True
ENSG00000185324;Cyclin-dependent kinase 10;NotRelevant;;Al Kaissi syndrome, 617694 (3), Autosomal recessiveAl Kaissi syndrome, 617694 (3);chr16;CDK10, PISSLRE, ALSAS;True
ENSG00000187741;Fanconi anemia, complementation group A;NotRelevant;linkage heterogeneity;Fanconi anemia, complementation group A, 227650 (3), Autosomal recessiveFanconi anemia, complementation group A, 227650 (3);chr16;FANCA, FACA, FA1, FA, FAA;True
ENSG00000258839;Melanocortin-1 receptor (alpha melanocyte-stimulating hormone receptor);NotRelevant;;{Albinism, oculocutaneous, type II, modifier of}, 203200 (3), Autosomal recessive{UV-induced skin damage}, 266300 (3);chr16;MC1R, SHEP2, CMM5;True
ENSG00000258947;Tubulin, beta-3;NotRelevant;;Cortical dysplasia, complex, with other brain malformations 1, 614039 (3), Autosomal dominantFibrosis of extraocular muscles, congenital, 3A, 600638 (3);chr16;TUBB3, TUBB4, CFEOM3A, CDCBM1;True
ENSG00000141013;Growth arrest-specific 8;NotRelevant;;Ciliary dyskinesia, primary, 33, 616726 (3), Autosomal recessiveCiliary dyskinesia, primary, 33, 616726 (3);chr16;GAS8, GAS11, CILD33;True
ENSG00000141252;Vacuolar protein sorting 53, S. cerevisiae, homolog of;NotRelevant;;Pontocerebellar hypoplasia, type 2E, 615851 (3), Autosomal recessivePontocerebellar hypoplasia, type 2E, 615851 (3);chr17;VPS53, HCCS1, PCH2E;True
ENSG00000179409;Neurodevelopmental disorder with microcephaly, cataracts, and renal abnormalities;NotRelevant;;Neurodevelopmental disorder with microcephaly, cataracts, and renal abnormalities, 617913 (3), Autosomal recessiveNeurodevelopmental disorder with microcephaly, cataracts, and renal abnormalities, 617913 (3);chr17;GEMIN4, NEDMCR;True
ENSG00000205899;Basic helix-loop-helix family, member A9;NotRelevant;mutation identified in 1 CCSPD family;?Camptosynpolydactyly, complex, 607539 (3), Autosomal recessiveSyndactyly, mesoaxial synostotic, with phalangeal reduction, 609432 (3);chr17;BHLHA9, BHLHF42, MSSD, CCSPD;True
ENSG00000132376;Inositol polyphosphate-5-phosphatase K;NotRelevant;;Muscular dystrophy, congenital, with cataracts and intellectual disability, 617404 (3), Autosomal recessiveMuscular dystrophy, congenital, with cataracts and intellectual disability, 617404 (3);chr17;INPP5K, SKIP, MDCCAID;True
ENSG00000174231;Precursor mRNA-processing factor 8, S. cerevisiae, homolog of;NotRelevant;;Retinitis pigmentosa 13, 600059 (3), Autosomal dominantRetinitis pigmentosa 13, 600059 (3);chr17;PRPF8, PRPC8, RP13;True
ENSG00000167716;WD repeat-containing protein 81;NotRelevant;;Cerebellar ataxia, mental retardation, and dysequilibrium syndrome 2, 610185 (3), Autosomal recessiveHydrocephalus, congenital, 3, with brain anomalies, 617967 (3);chr17;WDR81, CAMRQ2, HYC3;True
ENSG00000167711;Alpha-2-plasmin inhibitor;NotRelevant;;Alpha-2-plasmin inhibitor deficiency, 262850 (3), Autosomal recessiveAlpha-2-plasmin inhibitor deficiency, 262850 (3);chr17;PLI, SERPINF2;True
ENSG00000132386;Serpin peptidase inhibitor, clade F, member 1;NotRelevant;same region as RP13;Osteogenesis imperfecta, type VI, 613982 (3)Osteogenesis imperfecta, type VI, 613982 (3);chr17;SERPINF1, PEDF, OI6;False
ENSG00000108963;DPH1, S. cerevisiae, homolog of (ovarian cancer gene 1);NotRelevant;;Developmental delay with short stature, dysmorphic features, and sparse hair, 616901 (3), Autosomal recessiveDevelopmental delay with short stature, dysmorphic features, and sparse hair, 616901 (3);chr17;DPH1, DPH2L1, OVCA1, DEDSSH;True
ENSG00000007168;Platelet-activating factor acetylhydrolase, isoform 1B, alpha subunit;NotRelevant;;Lissencephaly 1, 607432 (3), Isolated casesSubcortical laminar heterotopia, 607432 (3);chr17;PAFAH1B1, LIS1;False
ENSG00000108381;Aspartoacylase (aminoacylase-2);NotRelevant;;Canavan disease, 271900 (3), Autosomal recessiveCanavan disease, 271900 (3);chr17;ASPA;True
ENSG00000167723;Transient receptor potential cation channel, subfamily V, member 3;NotRelevant;mutation identified in 1 FNEPPK2 family;Olmsted syndrome, 614594 (3), Autosomal dominantOlmsted syndrome, 614594 (3);chr17;TRPV3, OLMS, FNEPPK2;True
ENSG00000197417;Sedoheptulokinase;NotRelevant;;[Sedoheptulokinase deficiency], 617213 (3), Autosomal recessive[Sedoheptulokinase deficiency], 617213 (3);chr17;SHPK, CARKL;True
ENSG00000040531;Cystinosin;NotRelevant;?3 allelic forms;Cystinosis, atypical nephropathic, 219800 (3), Autosomal recessiveCystinosis, ocular nonnephropathic, 219750 (3);chr17;CTNS;True
ENSG00000141497;Zinc finger MYND-containing protein 15;NotRelevant;mutation identified in 1 SPGF14 family;?Spermatogenic failure 14, 615842 (3), Autosomal recessive?Spermatogenic failure 14, 615842 (3);chr17;ZMYND15, SPGF14;True
ENSG00000108556;Cholinergic receptor, nicotinic, epsilon polypeptide;NotRelevant;;Myasthenic syndrome, congenital, 4A, slow-channel, 605809 (3), Autosomal recessive, Autosomal dominantMyasthenic syndrome, congenital, 4C, associated with acetylcholine receptor deficiency, 608931 (3);chr17;CHRNE, SCCMS, CMS4A, CMS4B, CMS4C;True
ENSG00000185245;Glycoprotein Ib, platelet, alpha polypeptide;NotRelevant;;Bernard-Soulier syndrome, type A1 (recessive), 231200 (3), Autosomal recessive{Nonarteritic anterior ischemic optic neuropathy, susceptibility to}, 258660 (3);chr17;GP1BA, BSS, BDPLT1, VWDP, BDPLT3;True
ENSG00000108518;Profilin-1;NotRelevant;;Amyotrophic lateral sclerosis 18, 614808 (3)Amyotrophic lateral sclerosis 18, 614808 (3);chr17;PFN1, ALS18;False
ENSG00000108515;Enolase-3, beta, muscle;NotRelevant;mutation identified in 1 GSD13 patient;?Glycogen storage disease XIII, 612932 (3), Autosomal recessive?Glycogen storage disease XIII, 612932 (3);chr17;ENO3, GSD13;True
ENSG00000129250;Kinesin family member 1C;NotRelevant;;Spastic ataxia 2, autosomal recessive, 611302 (3), Autosomal recessiveSpastic ataxia 2, autosomal recessive, 611302 (3);chr17;KIF1C, LTXS1, KIAA0706, SPAX2;True
ENSG00000132517;Solute carrier family 52, riboflavin transporter, member 1;NotRelevant;;Riboflavin deficiency, 615026 (3), Autosomal dominantRiboflavin deficiency, 615026 (3);chr17;SLC52A1, GPR172B, GPCR42, PAR2, FLJ10060, RBFVD;True
ENSG00000108561;Complement component C1q binding protein (hyaluronic acid-binding protein 1);NotRelevant;;Combined oxidative phosphorylation deficiency 33, 617713 (3), Autosomal recessiveCombined oxidative phosphorylation deficiency 33, 617713 (3);chr17;C1QBP, HABP1, COXPD33;True
ENSG00000091592;NLR family, pyrin domain containing 1;NotRelevant;;Autoinflammation with arthritis and dyskeratosis, 617388 (3), Autosomal recessive, Autosomal dominant{Vitiligo-associated multiple autoimmune disease susceptibility 1}, 606579 (3);chr17;NLRP1, NALP1, KIAA0926, DEFCAP, CARD7, SLEV1, VAMAS1, MSPC, AIADK;True
ENSG00000129221;Arylhydrocarbon-interacting receptor protein-like 1;NotRelevant;LCA1 due to GUCY2D mutation also on 17p13.1;Cone-rod dystrophy, 604393 (3), Autosomal recessiveRetinitis pigmentosa, juvenile, 604393 (3);chr17;AIPL1, LCA4;True
ENSG00000091622;Phosphatidylinositol transfer protein, membrane-associated, 3;NotRelevant;;Cone-rod dystrophy 5, 600977 (3), Autosomal dominantCone-rod dystrophy 5, 600977 (3);chr17;PITPNM3, NIR1, CORD5;True
ENSG00000198920;KIAA0753 gene;NotRelevant;mutation identified in 1 OFD15 patient;?Orofaciodigital syndrome XV, 617127 (3), Autosomal recessive?Orofaciodigital syndrome XV, 617127 (3);chr17;KIAA0753, OFIP, OFD15;True
ENSG00000141485;Solute carrier family 13 (sodium-dependent citrate transporter), member 5;NotRelevant;;Epileptic encephalopathy, early infantile, 25, 615905 (3), Autosomal recessiveEpileptic encephalopathy, early infantile, 25, 615905 (3);chr17;SLC13A5, NACT, EIEE25;True
ENSG00000072778;Acyl-Coenzyme A dehydrogenase, very long chain;NotRelevant;;VLCAD deficiency, 201475 (3), Autosomal recessiveVLCAD deficiency, 201475 (3);chr17;ACADVL, VLCAD;True
ENSG00000170175;Cholinergic receptor, nicotinic, beta polypeptide-1, muscle;NotRelevant;mutation identified in 1 CMS2C family;Myasthenic syndrome, congenital, 2A, slow-channel, 616313 (3), Autosomal dominantMyasthenic syndrome, congenital, 2A, slow-channel, 616313 (3);chr17;CHRNB1, ACHRB, SCCMS, CMS2A, CMS2C;True
ENSG00000129255;Mannose-P-dolichol utilization defect 1;NotRelevant;;Congenital disorder of glycosylation, type If, 609180 (3), Autosomal recessiveCongenital disorder of glycosylation, type If, 609180 (3);chr17;MPDU1, SL15, CDGIF;True
ENSG00000141510;Tumor protein p53;NotRelevant;;Adrenocortical carcinoma, pediatric, 202300 (3), Autosomal dominant{Glioma susceptibility 1}, 137800 (3);chr17;TP53, P53, LFS1 , BCC7, BMFS5;True
